particulas/s,N,opt,compiler,runs,threads num,GFLOPS,time,l1 misses,dtlb misses
353.342,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,2,406992986,0.093,1498755,6982
351.539,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,2,394182726,0.093,1705991,2183
353.695,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,2,373726078,0.093,1404859,1871
355.152,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,2,407837560,0.093,1514819,6041
354.655,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,2,374219499,0.093,1412458,2268
330.241,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,2,408748234,0.099,1497069,3039
354.308,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,2,376230343,0.093,1419799,2593
357.487,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,2,373907245,0.092,1366347,2399
348.634,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,2,385809613,0.094,1423280,2366
349.562,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,2,382241389,0.094,1467985,2162
357.373,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,2,406372389,0.092,1452053,4987
357.880,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,2,373781411,0.092,1430869,2301
354.393,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,2,382530049,0.093,1300134,2441
375.700,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,2,396374491,0.088,1780294,2363
339.614,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,2,400024468,0.097,1529560,2291
357.862,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,2,388256037,0.092,1545056,2421
348.684,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,2,374383248,0.094,1375053,2443
363.315,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,2,382293695,0.091,1491981,1823
361.976,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,2,386459788,0.091,1417560,2290
360.351,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,2,389173201,0.091,1379593,2998
348.396,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,2,386193771,0.094,1508916,1891
363.038,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,2,378625061,0.091,1602496,2684
339.197,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,2,404312115,0.097,1734484,3758
342.882,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,2,399879525,0.096,1551293,2531
240.187,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,2,2965979069,0.453,3924862,11859
237.282,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,2,2970024565,0.458,4012426,10183
237.805,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,2,2982587691,0.457,4208373,14349
242.269,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,2,2983546320,0.448,6936185,11745
240.942,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,2,2993906690,0.451,4253176,16437
236.866,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,2,2968924219,0.458,4404759,11952
238.820,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,2,2969678094,0.455,4152309,11129
241.956,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,2,2979199501,0.449,4041291,11944
237.349,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,2,2983535881,0.458,4203859,10915
240.368,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,2,2981641900,0.452,4193623,12439
239.299,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,2,2978941745,0.454,4405942,10682
240.855,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,2,2952150381,0.451,4035248,11834
238.869,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,2,2967337246,0.455,3895273,12622
242.872,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,2,2977911912,0.448,4082949,11784
241.720,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,2,2955707801,0.449,4105873,12358
234.433,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,2,2964762232,0.463,4545305,12441
238.804,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,2,2973087203,0.455,6495617,11770
238.214,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,2,2977609250,0.456,4128541,11599
232.411,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,2,2963051023,0.467,4665315,12782
237.119,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,2,2974808595,0.458,4166283,11030
156.765,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,2,12311138326,1.636,12450600,28218
156.852,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,2,12317753880,1.635,10057663,32761
157.213,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,2,12347642254,1.631,11161670,27169
157.897,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,2,12319744898,1.624,10439937,27565
157.219,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,2,12325799380,1.631,11172621,29331
157.175,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,2,12316088307,1.632,10930428,36737
156.456,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,2,12307143726,1.639,10277446,30255
157.727,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,2,12343418436,1.626,10982640,30880
157.333,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,2,12336638321,1.630,11844540,28421
156.462,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,2,12330229777,1.639,10442581,31862
155.496,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,2,12319059536,1.649,10665608,31476
157.225,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,2,12322049872,1.631,10706774,29673
156.577,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,2,12323411523,1.638,10878374,29118
156.653,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,2,12302904403,1.637,10588632,28711
156.812,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,2,12318820815,1.635,10772962,31157
100.959,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,2,40447480144,4.955,29489907,54489
101.252,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,2,40481238184,4.941,29066239,57695
101.031,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,2,40523384277,4.952,30572654,60534
100.220,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,2,40514724643,4.992,29918154,53987
101.347,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,2,40506094554,4.937,29744113,58221
101.372,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,2,40463697015,4.936,30678734,52156
100.493,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,2,40518393313,4.979,29832167,62325
101.355,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,2,40488021282,4.937,30098328,48910
100.543,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,2,40469857671,4.976,29649522,51710
101.143,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,2,40514523842,4.947,29707154,55487
73.485,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,2,112362082380,11.760,75548084,103229
73.449,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,2,112466810956,11.767,75818283,102825
73.520,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,2,112448710386,11.755,76998728,108745
73.468,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,2,112476710035,11.764,75593110,106090
73.487,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,2,112465856728,11.761,74906088,96720
76.271,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,11697092,0.055,682302,8692
75.308,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,11570491,0.056,497104,1917
73.835,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,10436199,0.056,736291,1323
69.724,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,10414695,0.059,507206,1259
68.811,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,10490329,0.060,543895,1310
76.823,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,10511159,0.054,530599,1122
72.324,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,11073136,0.057,542010,1476
73.603,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,10509593,0.056,491508,1214
75.863,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,10566385,0.055,555992,1174
77.119,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,10661010,0.054,490198,1134
76.730,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,11410997,0.054,534991,1657
77.222,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,10511020,0.054,575993,1212
69.600,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,11402964,0.060,655919,1739
80.030,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,11784127,0.052,652120,1563
76.937,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,10596037,0.055,549278,1235
80.876,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,11401929,0.052,503814,2690
79.035,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,10423136,0.053,482715,1389
78.690,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,11586023,0.053,505902,1511
78.807,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,11864911,0.053,531223,4396
84.320,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,10506917,0.049,512418,1238
82.544,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,11412298,0.050,549813,3638
85.223,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,10462939,0.049,497697,1287
77.599,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,10495860,0.054,480996,1393
78.317,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,11305485,0.053,477258,1950
74.750,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,11306828,0.056,564302,2043
78.986,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,11859926,0.053,529469,4294
78.365,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,11284195,0.053,549311,2792
82.197,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,11043155,0.051,496520,1435
75.375,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,10523466,0.055,503640,1384
77.948,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,2,11525778,0.054,565808,3086
327.338,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,2,497778181,0.101,1546635,4549
306.433,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,2,499139273,0.107,1537956,2959
334.504,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,2,513454844,0.098,1694832,3059
331.514,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,2,506426284,0.099,1475390,2759
317.985,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,2,473234146,0.103,1494195,1777
327.825,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,2,490631166,0.100,1452729,4553
333.586,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,2,472938675,0.098,1456201,1944
307.240,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,2,483964980,0.107,1602627,3027
326.678,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,2,480745025,0.100,1571874,2719
334.425,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,2,489745225,0.098,1876913,2931
323.227,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,2,483372799,0.102,1504172,3016
331.129,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,2,495401989,0.099,1516595,5718
326.881,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,2,486673052,0.100,1615281,2797
319.215,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,2,504820164,0.103,1531773,3428
333.901,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,2,501864672,0.098,1547341,3081
327.398,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,2,475356795,0.100,1548715,3120
327.317,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,2,481263198,0.100,1524140,3428
323.132,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,2,484115783,0.102,1618336,2791
333.777,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,2,471753315,0.098,1480270,1951
310.670,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,2,492971868,0.105,1544651,3205
328.599,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,2,503906744,0.100,1559891,3271
327.824,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,2,501243013,0.100,1527537,3133
330.782,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,2,494931212,0.099,1750055,4633
323.791,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,2,492022609,0.101,1524375,3052
324.869,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,2,494673630,0.101,1549622,3267
279.841,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,2,3969107653,0.389,4130324,14234
278.914,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,2,3948007638,0.390,4133580,11973
276.442,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,2,4009222376,0.393,4155091,11790
282.288,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,2,3931211243,0.385,4252466,11974
275.163,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,2,3970864661,0.395,4049566,11953
278.384,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,2,3991772886,0.391,4064425,12817
278.891,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,2,4002564950,0.390,4123736,13186
279.861,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,2,3992685818,0.389,4393946,12011
279.701,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,2,3954316990,0.389,4119208,11398
281.022,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,2,4002461137,0.387,4394914,12037
277.887,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,2,3961667240,0.391,4262841,12566
278.807,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,2,3995015843,0.390,4350285,11781
282.061,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,2,3992705269,0.385,4364525,12283
283.096,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,2,3961257291,0.384,4177152,12330
279.808,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,2,3991191059,0.388,4202288,12549
277.697,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,2,4006778347,0.391,4131959,14804
285.475,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,2,3977471583,0.381,4125655,13820
279.688,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,2,4024672259,0.389,4096097,15253
279.603,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,2,3960984563,0.389,4199037,12509
281.148,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,2,3999072093,0.386,4385576,12298
201.880,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,2,17741475505,1.271,10701554,29604
200.722,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,2,17743561433,1.278,10508846,26936
202.109,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,2,17764995848,1.269,10220872,28183
199.413,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,2,17756830060,1.286,11007138,31474
198.989,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,2,17683291593,1.289,10316993,32306
201.495,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,2,17766241984,1.273,10708318,29208
200.425,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,2,17735099710,1.280,10417167,30912
200.584,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,2,17745657542,1.279,10659273,29444
201.148,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,2,17772043098,1.276,10836451,29460
199.888,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,2,17750722472,1.284,10831201,36023
199.739,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,2,17756963202,1.284,10477366,30385
200.313,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,2,17709837448,1.281,10486332,30408
200.503,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,2,17730928218,1.280,10672298,32774
199.504,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,2,17759432944,1.286,10795613,33189
200.488,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,2,17773939336,1.280,10670981,30018
117.009,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,2,61068309347,4.276,29483200,52969
116.228,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,2,61070795098,4.305,29907992,58709
117.132,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,2,61062934597,4.272,29278500,62633
110.309,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,2,61058355779,4.536,29332682,57229
116.902,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,2,60987324560,4.282,29394622,58575
116.677,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,2,61022310677,4.288,29306743,58554
117.091,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,2,60985270553,4.273,29364284,57802
116.890,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,2,61037724200,4.281,29663443,62707
114.488,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,2,61021630691,4.370,30577100,58038
115.370,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,2,60963291993,4.337,29966051,57533
84.857,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,2,173438566601,10.185,76189084,120611
83.363,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,2,173411994248,10.368,74720511,138671
84.802,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,2,173573508591,10.192,79343725,130187
84.508,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,2,173487895458,10.228,73763297,126470
79.289,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,2,173365340309,10.900,73194750,99221
114.028,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,5734377,0.037,187901,2453
123.151,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,9906972,0.034,369056,1473
154.710,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,9794022,0.028,171517,1119
130.852,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,11256137,0.033,178255,1496
161.150,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,5763023,0.027,311287,1317
199.713,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,5614642,0.022,120898,1125
189.673,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,10827193,0.023,156242,1129
208.685,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,11325131,0.021,168036,2144
209.346,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,5525070,0.021,217410,1691
211.453,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,10007211,0.021,138391,1438
210.472,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,6739629,0.021,99144,1260
206.503,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,8745209,0.021,163122,1646
184.558,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,8084058,0.024,104877,1757
205.646,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,5872748,0.021,148833,1449
213.827,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,7382871,0.021,105934,1457
185.913,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,8147630,0.023,117769,1558
213.155,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,5700153,0.021,114573,1732
210.970,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,10547081,0.021,365468,1694
212.777,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,5735715,0.021,162841,2125
213.781,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,5751074,0.021,119955,1376
191.039,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,9061896,0.023,213772,1444
212.024,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,9319960,0.021,125369,1610
168.241,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,5506376,0.026,494935,1727
181.818,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,5957291,0.024,112245,1860
212.869,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,9446358,0.021,132017,1615
212.707,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,10376900,0.021,160901,1362
212.479,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,5684463,0.021,114094,1709
167.948,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,10249747,0.026,153788,1442
212.785,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,10755162,0.021,209354,1404
213.528,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,1,5723609,0.020,113186,1286
91.315,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,1,652452507,0.353,816728,6471
90.848,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,1,657616219,0.354,634016,3937
92.447,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,1,653827135,0.348,586333,3949
92.298,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,1,652835189,0.349,586901,5204
91.796,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,1,657470733,0.351,607143,3787
92.238,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,1,652525670,0.349,1149491,4680
92.372,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,1,658249040,0.349,680095,4417
92.483,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,1,652337199,0.348,566898,5386
92.149,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,1,660372227,0.350,717886,3900
92.311,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,1,652514524,0.349,6494872,5176
92.433,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,1,659662456,0.348,667450,4090
92.468,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,1,653724403,0.348,588875,3838
92.241,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,1,652674121,0.349,6374178,4563
91.753,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,1,656053855,0.351,639459,3786
91.184,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,1,662541685,0.353,723692,4623
92.542,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,1,653301159,0.348,689505,4236
92.104,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,1,660346470,0.350,677254,4204
