particulas/s,N,opt,compiler,runs,threads num,GFLOPS,time,l1 misses,dtlb misses
7.139,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,40,24880936,0.564,22661157,25028
10.065,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,40,25149430,0.401,21872299,23374
9.805,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,40,24600212,0.411,18933150,17534
8.830,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,40,25192881,0.456,25999047,16611
8.687,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,40,24480760,0.464,21349177,31612
9.579,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,40,24941380,0.421,20034729,19315
9.251,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,40,24798322,0.436,20786685,29694
8.618,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,40,24710080,0.467,22451638,27188
9.776,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,40,24861197,0.413,37372262,27341
8.913,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,40,25234338,0.452,20129361,22930
9.443,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,40,25108583,0.427,26580220,11867
9.177,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,40,24945866,0.439,32513325,17883
9.328,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,40,25055975,0.432,52064740,20310
7.639,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,40,25185539,0.527,50031999,23880
10.607,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,40,24668978,0.380,19351018,21526
6.116,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,40,25317310,0.658,27498053,30591
8.671,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,40,24587002,0.465,22063808,24036
7.346,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,40,24308155,0.548,35729742,38335
8.185,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,40,25067669,0.492,20532018,21694
9.979,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,40,24411951,0.404,19907760,26198
8.688,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,40,24778191,0.464,21496164,29937
7.997,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,40,24803497,0.504,21921845,22773
59.237,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,40,593494213,0.544,30726777,29210
44.074,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,40,586180063,0.730,34534011,45723
49.331,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,40,579620735,0.652,33844468,45991
68.765,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,40,582800782,0.469,27219765,30318
71.250,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,40,586251566,0.453,26948167,20476
53.894,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,40,569943125,0.597,31622601,35102
61.808,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,40,584469595,0.521,28144425,30163
67.246,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,40,578836224,0.479,29025561,24229
81.902,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,40,584861383,0.394,25066601,17723
75.010,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,40,573676373,0.430,28162956,19250
70.500,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,40,590656204,0.458,27750130,13628
65.813,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,40,586297506,0.490,29319028,22774
70.298,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,40,588392967,0.458,26632303,14880
60.813,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,40,588686769,0.530,27373918,31998
60.413,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,40,605472498,0.533,28154085,30925
59.812,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,40,579759533,0.538,28120802,25260
77.353,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,40,582441578,0.417,26260366,24500
57.063,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,40,578832942,0.564,30358042,32265
57.858,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,40,554395426,0.557,29062624,30923
57.255,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,40,572680762,0.562,39295637,23757
63.187,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,40,596061653,0.510,27821362,19261
54.896,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,40,583913079,0.587,29500375,43040
58.090,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,40,580478234,0.554,32471863,34298
65.931,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,40,572377979,0.489,45090608,27289
58.979,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,40,587151354,0.546,29949672,29527
160.339,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,40,4493672552,0.677,76541269,37612
171.232,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,40,4270610086,0.634,52674559,38638
141.236,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,40,4212334071,0.768,54938128,28264
161.799,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,40,4287296537,0.671,51479925,35712
153.027,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,40,4251951274,0.709,53334021,44245
144.807,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,40,4313002330,0.749,55297742,31412
155.882,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,40,4461721067,0.696,52513841,30615
166.711,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,40,4311290392,0.652,123802197,33731
147.310,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,40,4322156143,0.737,57021376,20472
144.774,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,40,4350614764,0.749,52766032,32701
182.909,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,40,4386874860,0.594,108779052,29012
185.158,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,40,4274874731,0.587,48510984,34037
152.120,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,40,4242107159,0.713,51791208,24574
160.106,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,40,4349649813,0.678,79376954,34548
184.896,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,40,4312982387,0.588,50397305,32103
188.942,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,40,4384482221,0.575,49473898,29131
123.451,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,40,4296091734,0.878,94416996,45422
184.199,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,40,4260821835,0.590,85955873,29504
139.558,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,40,4299855000,0.778,56663450,48601
154.197,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,40,4333358237,0.704,52618582,29876
288.081,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,40,18632310293,0.892,107094714,136652
299.568,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,40,18463839746,0.858,109603752,131371
272.907,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,40,18547994850,0.942,110955947,136619
275.009,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,40,18437255709,0.934,110357300,129170
301.624,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,40,18605822090,0.853,108638516,112571
279.478,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,40,18200687729,0.920,115096753,128017
293.955,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,40,18056825053,0.874,114481505,129927
250.328,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,40,18639875619,1.026,112076128,119127
251.559,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,40,18272090478,1.021,111362779,129667
279.607,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,40,18396649457,0.919,114283647,122431
255.551,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,40,18532121661,1.006,116749111,134883
86.271,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,40,18320992810,2.971,2977585233,335054
254.788,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,40,18473719746,1.009,125040254,123522
247.007,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,40,18320286486,1.040,115593377,122948
243.099,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,40,18556931791,1.057,116047459,160001
418.348,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,40,63142856271,1.199,261081206,263455
405.851,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,40,62618866325,1.236,262160732,253567
368.787,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,40,62122149009,1.360,361844891,287480
366.522,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,40,62361802567,1.368,272574924,269170
404.927,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,40,61904721579,1.239,264423171,267512
360.951,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,40,62426488037,1.389,278339028,289807
381.655,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,40,62804540075,1.314,265816424,281813
367.607,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,40,62372593982,1.364,267656815,271799
360.400,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,40,62453389281,1.392,269327862,276331
402.724,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,40,61999477343,1.246,263667790,273417
414.005,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,40,177079413709,2.091,685769213,210109
399.662,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,40,175829818807,2.166,686278378,225134
390.358,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,40,176216550596,2.218,688029613,243960
395.658,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,40,176005222739,2.189,693166039,235581
226.026,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,40,176799031713,3.827,1276061867,416783
401.323,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,1,40,430419109838,3.423,1443665206,347966
379.789,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,1,40,941843608133,5.397,3566722702,1377681
352.797,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,1,40,1881640985647,8.270,13294801422,814971
9.469,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,9912104,0.426,24176665,19599
7.665,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,9729939,0.525,25632863,29717
8.381,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,9836630,0.481,22805017,16989
7.991,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,9928054,0.504,24237598,34052
7.955,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,9775855,0.506,23461535,20450
7.258,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,9968335,0.555,25580919,30871
8.497,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,10117863,0.475,22282685,21623
8.056,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,9875830,0.500,24034440,21725
7.705,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,9782667,0.523,23240180,25462
7.879,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,9925676,0.511,23652422,18184
9.715,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,9786969,0.415,23519317,22019
9.132,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,10020475,0.441,22788618,25256
10.347,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,9839407,0.390,22998022,20439
6.305,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,10158563,0.638,32047340,45436
4.448,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,9811968,0.913,29518564,39041
3.273,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,9676103,1.226,29610205,54228
8.060,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,9668897,0.500,56992426,52151
7.223,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,10037199,0.557,26244874,30416
7.203,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,9996698,0.559,24661318,23297
8.464,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,9851283,0.476,24149455,29130
6.191,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,9928989,0.649,28204528,27071
8.203,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,9911251,0.491,23249650,28237
7.520,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,9897510,0.536,25459491,30723
8.577,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,9971480,0.470,24405288,21224
9.917,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,9909777,0.407,23383728,19042
7.739,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,9878997,0.520,23116914,25917
8.377,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,9954499,0.481,25164656,20887
12.076,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,9940519,0.335,21265419,17402
11.243,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,9904421,0.359,21519671,17245
7.728,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,35,9810651,0.521,49588664,27205
45.232,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,35,662155354,0.711,36333148,27345
43.542,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,35,663668201,0.738,52565668,24650
41.923,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,35,658717160,0.767,36896253,30696
36.033,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,35,649604624,0.891,42610161,29999
43.124,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,35,657463729,0.746,35233958,32508
46.789,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,35,663010596,0.687,36868584,31239
47.782,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,35,660579002,0.673,35292000,24326
40.192,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,35,654976978,0.800,39177837,27930
56.425,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,35,648638984,0.571,44849419,21386
46.375,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,35,656552819,0.694,36199881,25024
47.294,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,35,669850799,0.680,41947061,24729
42.488,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,35,655743887,0.757,83346104,33737
50.129,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,35,662064839,0.642,45228426,24933
47.191,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,35,660978614,0.682,40482434,22157
45.949,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,35,663835414,0.700,37541392,25062
48.524,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,35,668497151,0.663,34629443,26339
42.835,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,35,655379285,0.751,69743157,31844
44.852,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,35,662028972,0.717,38832245,27846
39.278,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,35,666548406,0.818,38305586,26240
44.939,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,35,645509249,0.716,37471472,27570
44.065,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,35,666509095,0.730,66624376,31490
31.062,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,35,657190780,1.034,55067320,27616
45.095,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,35,659204706,0.713,39025187,42367
16.770,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,35,684548020,1.912,51427131,74243
48.480,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,35,665529250,0.663,38255508,28653
84.643,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,35,4628008219,1.280,61163844,40607
83.132,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,35,4639489023,1.303,63561780,40106
90.690,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,35,4638362530,1.194,62018034,34289
87.215,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,35,4602904109,1.242,59637845,47411
85.046,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,35,4606964607,1.273,61601217,31733
88.758,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,35,4692338398,1.220,105446627,37432
82.295,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,35,4625259066,1.316,61842949,40644
86.108,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,35,4616366380,1.258,64282212,51466
83.651,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,35,4624521807,1.295,60139889,31779
85.576,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,35,4583904948,1.266,61942043,41458
81.181,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,35,4634807005,1.334,73255461,46736
87.352,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,35,4619727866,1.240,61317566,35447
94.506,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,35,4643389664,1.147,59912509,33729
92.730,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,35,4631003133,1.168,60592574,44175
85.600,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,35,4614167615,1.265,63039340,32305
80.263,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,35,4640960726,1.349,63042835,41552
81.263,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,35,4619326851,1.333,69195066,36625
82.105,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,35,4616900196,1.319,66664072,33841
85.190,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,35,4637338589,1.271,61247343,29308
87.510,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,35,4627558721,1.238,63546791,33373
163.237,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,35,16661744738,1.572,133483963,66924
167.248,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,35,16622895557,1.535,123504887,66929
159.667,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,35,16675499278,1.607,131417936,64554
166.520,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,35,16642937649,1.541,134374258,56730
173.903,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,35,16644322854,1.476,127330746,66226
165.143,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,35,16590520544,1.554,134344693,62618
166.091,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,35,16686794211,1.545,129488528,62413
